30, 20, 35, 5, 0.5, 0, 0, 1.33
30, 60, 35, 5, 0.5, 0, 0, 1.33
30, 100, 35, 5, 0.5, 0, 0, 1.33
90, 20, 35, 5, 0.5, 0, 0, 1.33
90, 60, 35, 5, 0.5, 0, 0, 1.33
90, 100, 35, 5, 0.5, 0, 0, 1.33
150, 20, 35, 5, 0.5, 0, 0, 1.33
150, 60, 35, 5, 0.5, 0, 0, 1.33
150, 100, 35, 5, 0.5, 0, 0, 1.33
210, 20, 35, 5, 0.5, 0, 0, 1.33
210, 60, 35, 5, 0.5, 0, 0, 1.33
210, 100, 35, 5, 0.5, 0, 0, 1.33


