30, 20, 40, 5, 0.5, 0, 0, 1.33
30, 60, 40, 5, 0.5, 0, 0, 1.33
30, 100, 40, 5, 0.5, 0, 0, 1.33
90, 20, 40, 5, 0.5, 0, 0, 1.33
90, 60, 40, 5, 0.5, 0, 0, 1.33
90, 100, 40, 5, 0.5, 0, 0, 1.33
150, 20, 40, 5, 0.5, 0, 0, 1.33
150, 60, 40, 5, 0.5, 0, 0, 1.33
150, 100, 40, 5, 0.5, 0, 0, 1.33
210, 20, 40, 5, 0.5, 0, 0, 1.33
210, 60, 40, 5, 0.5, 0, 0, 1.33
210, 100, 40, 5, 0.5, 0, 0, 1.33


