30, 20, 30, 5, 0.5, 0, 0, 1.33
30, 60, 30, 5, 0.5, 0, 0, 1.33
30, 100, 30, 5, 0.5, 0, 0, 1.33
90, 20, 30, 5, 0.5, 0, 0, 1.33
90, 60, 30, 5, 0.5, 0, 0, 1.33
90, 100, 30, 5, 0.5, 0, 0, 1.33
150, 20, 30, 5, 0.5, 0, 0, 1.33
150, 60, 30, 5, 0.5, 0, 0, 1.33
150, 100, 30, 5, 0.5, 0, 0, 1.33
210, 20, 30, 5, 0.5, 0, 0, 1.33
210, 60, 30, 5, 0.5, 0, 0, 1.33
210, 100, 30, 5, 0.5, 0, 0, 1.33


